movieId,title
714,Dead Man
781,Stealing Beauty
785,Kingpin
986,Fly Away Home
1042,That Thing You Do!
1054,Get on the Bus
1084,Bonnie and Clyde
1088,Dirty Dancing
1090,Platoon
1091,Weekend at Bernie's
1094,The Crying Game
1101,Top Gun
1179,The Grifters
1186,"Sex, Lies, and Videotape"
1191,Madonna: Truth or Dare
1231,The Right Stuff
1235,Harold and Maude
1243,Rosencrantz & Guildenstern Are Dead
1247,The Graduate
1257,Better Off Dead...
1258,The Shining
1259,Stand by Me
1268,Pump up the Volume
1271,Fried Green Tomatoes
1275,Highlander
1297,Real Genius
1300,My Life as a Dog
1305,"Paris, Texas"
1307,When Harry Met Sally...
1323,Amityville 3-D
1326,Amityville II: The Possession
1347,A Nightmare on Elm Street
1373,Star Trek V: The Final Frontier
1375,Star Trek III: The Search for Spock
1376,Star Trek IV: The Voyage Home
1381,Grease 2
1389,Jaws 3-D
1393,Jerry Maguire
1441,Benny & Joon
1446,Kolya
1447,Gridlock'd
1466,Donnie Brasco
1488,The Devil's Own
1500,Grosse Pointe Blank
1542,Brassed Off
1594,In the Company of Men
1600,She's So Lovely
1611,My Own Private Idaho
1619,Seven Years in Tibet
1649,"Fast, Cheap & Out of Control"
1729,Jackie Brown
1735,Great Expectations
1747,Wag the Dog
1777,The Wedding Singer
1797,Everest
1805,Wild Things
1810,Primary Colors
1840,He Got Game
1848,The Borrowers
1873,Les Misérables
1894,Six Days Seven Nights
1895,Can't Hardly Wait
1912,Out of Sight
1921,Pi
1947,West Side Story
1958,Terms of Endearment
1959,Out of Africa
1963,Take the Money and Run
1969,A Nightmare on Elm Street Part 2: Freddy's Revenge
1970,A Nightmare on Elm Street 3: Dream Warriors
1972,A Nightmare on Elm Street 5: The Dream Child
1974,Friday the 13th
1976,Friday the 13th Part III
1977,Friday the 13th: The Final Chapter
1978,Friday the 13th: A New Beginning
1979,Friday the 13th Part VI: Jason Lives
1980,Friday the 13th Part VII: The New Blood
1981,Friday the 13th Part VIII: Jason Takes Manhattan
1983,Halloween II
1984,Halloween III: Season of the Witch
1985,Halloween 4: The Return of Michael Myers
1986,Halloween 5: The Revenge of Michael Myers
1989,Prom Night III: The Last Kiss
1994,Poltergeist
1995,Poltergeist II: The Other Side
1996,Poltergeist III
2000,Lethal Weapon
2001,Lethal Weapon 2
2003,Gremlins
2005,The Goonies
2011,Back to the Future Part II
2012,Back to the Future Part III
2021,Dune
2050,Herbie Goes Bananas
2058,The Negotiator
2065,The Purple Rose of Cairo
2100,Splash
2106,Swing Kids
2115,Indiana Jones and the Temple of Doom
2121,Cujo
2122,Children of the Corn
2145,Pretty in Pink
2146,St. Elmo's Fire
2147,The Clan of the Cave Bear
2151,The Gods Must Be Crazy II
2161,The NeverEnding Story
2162,The Neverending Story II: The Next Chapter
2166,Return to Paradise
2247,Married to the Mob
2253,Toys
2259,Blame It on Rio
2261,One Crazy Summer
2273,Rush Hour
2282,Pecker
2289,The Player
2295,The Impostors
2301,History of the World: Part I
2305,Slam
2320,Apt Pupil
2336,Elizabeth
2352,The Big Chill
2368,King Kong Lives
2369,Desperately Seeking Susan
2372,Fletch Lives
2375,The Money Pit
2376,A View to a Kill
2379,Police Academy 2: Their First Assignment
2381,Police Academy 4: Citizens on Patrol
2382,Police Academy 5: Assignment Miami Beach
2383,Police Academy 6: City Under Siege
2403,First Blood
2404,Rambo III
2405,The Jewel of the Nile
2408,Cocoon: The Return
2410,Rocky III
2411,Rocky IV
2413,Clue
2420,The Karate Kid
2422,"The Karate Kid, Part III"
2423,National Lampoon's Christmas Vacation
2427,The Thin Red Line
2435,Hurlyburly
2450,Howard the Duck
2457,Running Scared
2460,The Texas Chainsaw Massacre 2
2468,Jumpin' Jack Flash
2470,Crocodile Dundee
2471,Crocodile Dundee II
2478,¡Three Amigos!
2513,Pet Sematary
2517,Christine
2539,Analyze This
2599,Election
2615,My Science Project
2641,Superman II
2642,Superman III
2643,Superman IV: The Quest for Peace
2671,Notting Hill
2677,Buena Vista Social Club
2686,The Red Violin
2717,Ghostbusters II
2734,The Mosquito Coast
2735,The Golden Child
2743,Native Son
2745,The Mission
2749,The Morning After
2754,Deadtime Stories
2758,Plenty
2770,Bowfinger
2771,Brokedown Palace
2772,Detroit Rock City
2792,Airplane II: The Sequel
2794,National Lampoon’s European Vacation
2795,National Lampoon's Vacation
2815,Iron Eagle
2816,Iron Eagle II
2819,Three Days of the Condor
2878,Hell Night
2891,"Happy, Texas"
2902,Psycho II
2903,Psycho III
2908,Boys Don't Cry
2915,Risky Business
2917,Body Heat
2926,Hairspray
2928,The Razor's Edge
2942,Flashdance
2950,The Blue Lagoon
2952,Hard Eight
2966,The Straight Story
2968,Time Bandits
2976,Bringing Out the Dead
2989,For Your Eyes Only
2990,Licence to Kill
2991,Live and Let Die
3014,Bustin' Loose
3017,Creepshow 2
3019,Drugstore Cowboy
3040,Meatballs
3041,Meatballs Part II
3042,Meatballs III: Summer Job
3060,The Commitments
3071,Stand and Deliver
3072,Moonstruck
3074,Jeremiah Johnson
3081,Sleepy Hollow
3087,Scrooged
3098,The Natural
3102,Jagged Edge
3105,Awakenings
3108,The Fisher King
3129,Sweet and Lowdown
3135,The Great Santini
3142,U2: Rattle and Hum
3148,The Cider House Rules
3157,Stuart Little
3168,Easy Rider
3169,The Falcon and the Snowman
3174,Man on the Moon
3177,Next Friday
3178,The Hurricane
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr."
3186,"Girl, Interrupted"
3206,Against All Odds
3250,Alive
3253,Wayne's World
3256,Patriot Games
3259,Far and Away
3270,The Cutting Edge
3271,Of Mice and Men
3273,Scream 3
3276,Gun Shy
3286,Snow Day
3301,The Whole Nine Yards
3317,Wonder Boys
3324,Drowning Mona
3328,Ghost Dog: The Way of the Samurai
3347,Never Cry Wolf
3360,Hoosiers
3363,American Graffiti
3386,JFK
3387,Who's Harry Crumb?
3388,Harry and the Hendersons
3391,Who's That Girl
3394,Blind Date
3396,The Muppet Movie
3398,The Muppets Take Manhattan
3412,The Bear
3418,Thelma & Louise
3421,Animal House
3422,She's Gotta Have It
3423,School Daze
3424,Do the Right Thing
3431,Death Wish 2
3438,Teenage Mutant Ninja Turtles
3441,Red Dawn
3448,"Good Morning, Vietnam"
3450,Grumpy Old Men
3452,Romeo Must Die
3478,La Bamba
3479,Ladyhawke
3484,The Skulls
3489,Hook
3498,Midnight Express
3499,Misery
3502,My Life
3505,No Way Out
3510,Frequency
3512,Return to Me
3524,Arthur
3526,Parenthood
3534,28 Days
3543,Diner
3552,Caddyshack
3556,The Virgin Suicides
3591,Mr. Mom
3593,Battlefield Earth
3608,Pee-wee's Big Adventure
3614,Honeymoon in Vegas
3617,Road Trip
3618,Small Time Crooks
3624,Shanghai Noon
3635,The Spy Who Loved Me
3646,Big Momma's House
3653,The Endless Summer
3682,Magnum Force
3683,Blood Simple
3688,Porky's
3689,Porky's II: The Next Day
3690,Porky's 3: Revenge
3695,The Toxic Avenger Part III: The Last Temptation of Toxie
3699,Starman
3707,Nine 1/2 Weeks
3708,Firestarter
3745,Titan A.E.
3755,The Perfect Storm
3768,Braddock: Missing in Action III
3809,What About Bob?
3844,Steel Magnolias
3861,The Replacements
3911,Best in Show
3939,Slumber Party Massacre II
3941,Sorority House Massacre
3961,Ghoulies
3962,Ghoulies II
3984,Diamonds Are Forever
3985,The Eagle Has Landed
3991,102 Dalmatians
3999,Vertical Limit
4002,"Planes, Trains and Automobiles"
4003,She's Having a Baby
4005,The Living Daylights
4007,Wall Street
4008,Born on the Fourth of July
4010,Brewster's Millions
4019,Finding Forrester
4031,All the Pretty Horses
4034,Traffic
4039,Annie
4041,An Officer and a Gentleman
4047,Gettysburg
4062,Mystic Pizza
4066,I'm Gonna Git You Sucka
4067,Untamed Heart
4086,The Big Easy
4091,Can't Buy Me Love
4100,Disorderlies
4102,Eddie Murphy Raw
4104,Ernest Goes to Camp
4109,Flowers in the Attic
4111,Gardens of Stone
4124,Jaws: The Revenge
4125,Leonard Part 6
4126,Less Than Zero
4128,The Lost Boys
4132,Mannequin
10,GoldenEye
19,Ace Ventura: When Nature Calls
95,Broken Arrow
225,Disclosure
292,Outbreak
432,City Slickers II: The Legend of Curly's Gold
539,Sleepless in Seattle
586,Home Alone
2558,Forces of Nature
69,Friday
1103,Rebel Without a Cause
1267,The Manchurian Candidate
1997,The Exorcist
2139,The Secret of NIMH
2495,Fantastic Planet
2804,A Christmas Story
2870,Barefoot in the Park
3088,Harvey
5353,Butterflies Are Free
6612,Brother's Keeper
1515,Volcano
4799,"It's a Mad, Mad, Mad, Mad World"
8866,Wimbledon
35957,Red Eye
36708,Family Guy Presents Stewie Griffin: The Untold Story
43930,Just My Luck
47124,The Ant Bully
49347,Fast Food Nation
58998,Forgetting Sarah Marshall
82852,Little Fockers
91535,The Bourne Legacy
236,French Kiss
369,Mrs. Parker and the Vicious Circle
506,Orlando
914,My Fair Lady
934,Father of the Bride
1029,Dumbo
1051,Trees Lounge
1693,Amistad
1944,From Here to Eternity
2071,And the Band Played On
2134,Weird Science
3007,American Movie
3436,Dying Young
4359,The Seven Year Itch
4678,UHF
4713,Altered States
5309,Three Men and a Little Lady
5646,Valmont
24,Powder
379,Timecop
405,Highlander: The Final Dimension
450,With Honors
707,Mulholland Falls
848,The Spitfire Grill
923,Citizen Kane
1250,The Bridge on the River Kwai
1284,The Big Sleep
1659,Hurricane Streets
1898,The Land Girls
1917,Armageddon
2094,The Rocketeer
2126,Snake Eyes
2188,54
2316,Practical Magic
2492,20 Dates
2518,Night Shift
2567,Edtv
2598,Pushing Tin
2605,Entrapment
2644,Dracula
2690,An Ideal Husband
2723,Mystery Men
2806,Teaching Mrs. Tingle
2827,The Astronaut's Wife
2829,The Muse
2866,The Buddy Holly Story
3062,The Longest Day
3185,Snow Falling on Cedars
3219,Pacific Heights
3225,Down to You
3269,Forever Young
3516,"Bell, Book and Candle"
3791,Footloose
5649,Horror of Dracula
6184,The Man Who Fell to Earth
1377,Batman Returns
1513,Romy and Michele's High School Reunion
2018,Bambi
5219,Resident Evil
5944,Star Trek: Nemesis
61160,Star Wars: The Clone Wars
88140,Captain America: The First Avenger
90405,In Time
95510,The Amazing Spider-Man
96610,Looper
97938,Life of Pi
102125,Iron Man 3
102445,Star Trek Into Darkness
103335,Despicable Me 2
106487,The Hunger Games: Catching Fire
109487,Interstellar
114662,American Sniper
115617,Big Hero 6
116823,The Hunger Games: Mockingjay - Part 1
117895,Maze Runner: The Scorch Trials
135133,The Hunger Games: Mockingjay - Part 2
43,Restoration
185,The Net
253,Interview with the Vampire
288,Natural Born Killers
306,Three Colors: Red
329,Star Trek: Generations
353,The Crow
434,Cliffhanger
494,Executive Decision
173,Judge Dredd
442,Demolition Man
1374,Star Trek II: The Wrath of Khan
1544,The Lost World: Jurassic Park
2407,Cocoon
3039,Trading Places
3471,Close Encounters of the Third Kind
3697,Predator 2
5266,Panic Room
5574,The Transporter
5995,The Pianist
7360,Dawn of the Dead
7458,Troy
8636,Spider-Man 2
27773,Oldboy
31410,Downfall
33162,Kingdom of Heaven
41569,King Kong
45499,X-Men: The Last Stand
45722,Pirates of the Caribbean: Dead Man's Chest
53000,28 Weeks Later
61240,Let the Right One In
69122,The Hangover
112175,How to Train Your Dragon 2
115569,Nightcrawler
122882,Mad Max: Fury Road
122918,Guardians of the Galaxy Vol. 2
122922,Doctor Strange
139385,The Revenant
143355,Wonder Woman
161582,Hell or High Water
163645,Hacksaw Ridge
164179,Arrival
166461,Moana
171763,Baby Driver
172547,Despicable Me 3
174585,Transformers: The Last Knight
910,Some Like It Hot
6773,The Triplets of Belleville
116,Anne Frank Remembered
835,Foxfire
902,Breakfast at Tiffany's
2531,Battle for the Planet of the Apes
357,Four Weddings and a Funeral
922,Sunset Boulevard
930,Notorious
955,Bringing Up Baby
1032,Alice in Wonderland
1035,The Sound of Music
1203,12 Angry Men
1438,Dante's Peak
1569,My Best Friend's Wedding
1955,Kramer vs. Kramer
2186,Strangers on a Train
2353,Enemy of the State
2726,The Killing
3469,Inherit the Wind
3536,Keeping the Faith
3825,Coyote Ugly
3827,Space Cowboys
3882,Bring It On
3949,Requiem for a Dream
3978,The Legend of Bagger Vance
4029,State and Main
4069,The Wedding Planner
4148,Hannibal
4489,Coming to America
4546,The Vanishing
4639,America's Sweethearts
4700,The Princess Diaries
4808,The Vanishing
4865,From Hell
5015,Monster's Ball
5391,Thirteen Conversations About One Thing
5620,Sweet Home Alabama
5673,Punch-Drunk Love
5881,Solaris
5954,25th Hour
5992,The Hours
6188,Old School
6331,Spellbound
6367,Down with Love
6385,Whale Rider
6659,Tremors
6724,Paper Moon
6963,Devil's Playground
7013,The Night of the Hunter
7116,Diabolique
7147,Big Fish
7156,The Fog of War
7162,Cold Mountain
7285,Thirteen
8128,Au Revoir les Enfants
8376,Napoleon Dynamite
8528,DodgeBall: A True Underdog Story
27790,Millions
30749,Hotel Rwanda
30825,Meet the Fockers
34319,The Island
80917,Monsters
81562,127 Hours
312,Stuart Saves His Family
1372,Star Trek VI: The Undiscovered Country
2153,The Avengers
5040,Conan the Destroyer
26696,Lionheart
74458,Shutter Island
74530,Percy Jackson & the Olympians: The Lightning Thief
87520,Transformers: Dark of the Moon
93766,Wrath of the Titans
97304,Argo
103688,The Conjuring
104841,Gravity
14,Nixon
708,The Truth About Cats & Dogs
802,Phenomenon
805,A Time to Kill
1022,Cinderella
1680,Sliding Doors
2096,Sleeping Beauty
2485,She's All That
4025,Miss Congeniality
4447,Legally Blonde
5690,Grave of the Fireflies
6155,How to Lose a Guy in 10 Days
6218,Bend It Like Beckham
7293,50 First Dates
7380,Ella Enchanted
7444,13 Going on 30
7451,Mean Girls
8643,A Cinderella Story
26662,Kiki's Delivery Service
27731,The Cat Returns
31685,Hitch
33669,The Sisterhood of the Traveling Pants
40629,Pride & Prejudice
44193,She's the Man
45720,The Devil Wears Prada
47099,The Pursuit of Happyness
47122,John Tucker Must Die
47382,Step Up
56152,Enchanted
56949,27 Dresses
64034,The Boy in the Striped Pyjamas
64969,Yes Man
66097,Coraline
69406,The Proposal
71264,Cloudy with a Chance of Meatballs
72641,The Blind Side
72737,The Princess and the Frog
74946,She's Out of My League
76093,How to Train Your Dragon
79091,Despicable Me
80549,Easy A
91658,The Girl with the Dragon Tattoo
95441,Ted
99007,Warm Bodies
105037,The To Do List
108932,The Lego Movie
112138,22 Jump Street
115664,The Book of Life
117176,The Theory of Everything
5504,Spy Kids 2: The Island of Lost Dreams
6863,School of Rock
7934,Zelig
34072,March of the Penguins
60,The Indian in the Cupboard
158,Casper
262,A Little Princess
277,Miracle on 34th Street
333,Tommy Boy
355,The Flintstones
435,Coneheads
455,Free Willy
596,Pinocchio
661,James and the Giant Peach
673,Space Jam
724,The Craft
783,The Hunchback of Notre Dame
801,Harriet the Spy
1020,Cool Runnings
1282,Fantasia
1367,101 Dalmatians
1562,Batman & Robin
1717,Scream 2
1918,Lethal Weapon 4
2014,Freaky Friday
2085,One Hundred and One Dalmatians
2114,The Outsiders
2125,Ever After: A Cinderella Story
2167,Blade
2296,A Night at the Roxbury
2428,The Faculty
2501,October Sky
2622,A Midsummer Night's Dream
2633,The Mummy
2798,Problem Child
2860,Blue Streak
3594,Center Stage
3916,Remember the Titans
3988,How the Grinch Stole Christmas
4018,What Women Want
5103,The Sandlot
5110,Super Troopers
5283,National Lampoon’s Van Wilder
5505,The Good Girl
6297,Holes
6549,How to Deal
6593,Freaky Friday
7149,Something's Gotta Give
7320,Dirty Dancing: Havana Nights
8131,Pursuit of Happiness
8366,Saved!
8722,Two of a Kind
8784,Garden State
8807,Harold & Kumar Go to White Castle
8937,Friday Night Lights
33085,The Amityville Horror
34162,Wedding Crashers
34336,Must Love Dogs
36525,Just Like Heaven
37384,Waiting...
38798,In Her Shoes
40819,Walk the Line
42725,Grandma's Boy
44004,Failure to Launch
48412,The Guardian
49274,Happy Feet
49286,The Holiday
49824,Dreamgirls
50802,Because I Said So
51084,Music and Lyrics
52722,Spider-Man 3
2483,The Day of the Beast
3,Grumpier Old Men
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood
65,Bio-Dome
70,From Dusk Till Dawn
88,Black Sheep
105,The Bridges of Madison County
122,Boomerang
145,Bad Boys
174,Jury Duty
177,Lord of Illusions
180,Mallrats
184,Nadja
188,The Prophecy
196,Species
204,Under Siege 2: Dark Territory
267,Major Payne
303,The Quick and the Dead
332,Village of the Damned
350,The Client
366,New Nightmare
368,Maverick
382,Wolf
473,In the Army Now
479,Judgment Night
489,Made in America
502,The Next Karate Kid
512,The Puppet Masters
544,Striking Distance
611,Hellraiser: Bloodline
671,Mystery Science Theater 3000: The Movie
719,Multiplicity
737,Barb Wire
742,Thinner
743,Spy Hard
748,The Arrival
799,The Frighteners
829,Joe's Apartment
839,The Crow: City of Angels
886,Bulletproof
996,Last Man Standing
1027,Robin Hood: Prince of Thieves
1049,The Ghost and the Darkness
1061,Sleepers
1064,Aladdin and the King of Thieves
1100,Days of Thunder
1135,Private Benjamin
1215,Army of Darkness
1379,Young Guns II
1385,Under Siege
1388,Jaws 2
1407,Scream
1409,Michael
1429,First Strike
1454,SubUrbia
1461,Vegas Vacation
1476,Private Parts
1479,The Saint
1590,Event Horizon
1603,Mimic
1608,Air Force One
1655,Phantoms
1665,Bean
1681,Mortal Kombat: Annihilation
1748,Dark City
1754,Fallen
1756,The Prophecy II
1762,Deep Rising
1771,The Night Flier
1779,Sphere
1801,The Man in the Iron Mask
1835,City of Angels
1866,The Big Hit
1875,Clockwatchers
1885,The Opposite of Sex
1887,Almost Heroes
1920,Small Soldiers
1973,Freddy's Dead: The Final Nightmare
1998,Exorcist II: The Heretic
2004,Gremlins 2: The New Batch
2060,BASEketball
2076,Blue Velvet
2083,The Muppet Christmas Carol
2092,The Return of Jafar
2119,Maximum Overdrive
2137,Charlotte's Web
2140,The Dark Crystal
2143,Legend
2148,House
2149,House II: The Second Story
2231,Rounders
2278,Ronin
2297,What Dreams May Come
2298,Strangeland
2322,Soldier
2328,Vampires
2335,The Waterboy
2373,Red Sonja
2387,Very Bad Things
2393,Star Trek: Insurrection
2409,Rocky II
2421,"The Karate Kid, Part II"
2429,Mighty Joe Young
2456,The Fly II
2476,Heartbreak Ridge
2490,Payback
2506,The Other Sister
2514,Pet Sematary II
2516,Children of the Corn III: Urban Harvest
2548,The Rage: Carrie 2
2549,Wing Commander
2568,The Mod Squad
2606,Idle Hands
2681,Free Enterprise
2709,Muppets from Space
2713,Lake Placid
2719,The Haunting
2720,Inspector Gadget
2722,Deep Blue Sea
2747,The Little Shop of Horrors
2761,The Iron Giant
2779,Heaven Can Wait
2793,An American Werewolf in Paris
2799,Problem Child 2
2808,Universal Soldier
2836,Outside Providence
2842,Best Laid Plans
2867,Fright Night
2868,Fright Night Part 2
2922,Hang 'em High
2953,Home Alone 2: Lost in New York
2965,The Omega Code
2986,RoboCop 2
2992,Rawhead Rex
2995,House on Haunted Hill
3020,Falling Down
3117,Ride with the Devil
3120,The Distinguished Gentleman
3213,Batman: Mask of the Phantasm
3243,Encino Man
3247,Sister Act
3254,Wayne's World 2
3264,Buffy the Vampire Slayer
3268,Stop! Or My Mom Will Shoot
3316,Reindeer Games
3327,Beyond the Mat
3355,The Ninth Gate
3358,Defending Your Life
3397,The Great Muppet Caper
3401,Baby: Secret of the Lost Legend
